"c","zc","fc","GlobalNodeId","PedigreeNodeId","Points:0","Points:1","Points:2"
-2.8748,-0.032098,-0.13151,416,416,0.33752,-0.050034,0
-2.6714,-0.035713,0.09471,417,417,0.32503,-0.062542,0
-2.7062,-0.036386,0.11133,418,418,0.33753,-0.062543,0
-2.4258,-0.038191,0.28903,419,419,0.30003,-0.075049,0
-2.4651,-0.039064,0.31157,420,420,0.31253,-0.07505,0
-2.2695,-0.042412,0.51065,421,421,0.30004,-0.087557,0
-2.3069,-0.043356,0.53708,422,422,0.31254,-0.087558,0
-2.7528,-0.030045,-0.17386,423,423,0.30002,-0.050032,0
-2.7956,-0.030767,-0.15927,424,424,0.31252,-0.050033,0
-2.5893,-0.034118,0.057588,425,425,0.30003,-0.062541,0
-2.6303,-0.034916,0.076149,426,426,0.31253,-0.062541,0
-3.1844,-0.023267,-0.64034,427,427,0.32501,-0.025017,0
-3.2236,-0.023741,-0.63417,428,428,0.33751,-0.025017,0
-3.0114,-0.027378,-0.39252,429,429,0.32502,-0.037525,0
-3.0492,-0.02792,-0.38284,430,430,0.33752,-0.037526,0
-3.5399,-0.015227,-1.1497,431,431,0.325,0,0
-3.5817,-0.01556,-1.1506,432,432,0.3375,0,0
-3.3621,-0.019247,-0.89503,433,433,0.32501,-0.012508,0
-3.4026,-0.019651,-0.89238,434,434,0.33751,-0.012509,0
-3.0923,-0.02214,-0.65346,435,435,0.30001,-0.025016,0
-3.1383,-0.022704,-0.6469,436,436,0.31251,-0.025017,0
-2.9226,-0.026092,-0.41366,437,437,0.30002,-0.037524,0
-2.967,-0.026735,-0.40309,438,438,0.31252,-0.037525,0
-3.4421,-0.014424,-1.1468,439,439,0.3,0,0
-3.491,-0.014826,-1.1483,440,440,0.3125,0,0
-3.2672,-0.018282,-0.90014,441,441,0.30001,-0.012508,0
-3.3147,-0.018765,-0.89759,442,442,0.31251,-0.012508,0
-1.2239,-0.071304,1.7974,443,443,0.27507,-0.17511,0
-0.99296,-0.081723,2.1168,444,444,0.27508,-0.20012,0
-1.251,-0.072881,1.8552,445,445,0.28757,-0.17511,0
-1.1085,-0.076513,1.9571,446,446,0.27508,-0.18762,0
-1.0152,-0.083302,2.1812,447,447,0.28758,-0.20013,0
-1.1331,-0.078091,2.0182,448,448,0.28758,-0.18762,0
-1.4744,-0.061705,1.4469,449,449,0.27506,-0.15009,0
-1.5063,-0.063194,1.4972,450,450,0.28756,-0.1501,0
-1.3492,-0.066505,1.6221,451,451,0.27507,-0.1626,0
-1.3786,-0.068037,1.6762,452,452,0.28757,-0.1626,0
-1.1616,-0.067364,1.6683,453,453,0.25007,-0.1751,0
-0.94161,-0.077502,1.9717,454,454,0.25008,-0.20012,0
-1.1928,-0.069334,1.7329,455,455,0.26257,-0.17511,0
-1.0516,-0.072433,1.82,456,456,0.25008,-0.18761,0
-0.96729,-0.079613,2.0443,457,457,0.26258,-0.20012,0
-1.08,-0.074473,1.8886,458,458,0.26258,-0.18761,0
-1.401,-0.058124,1.3355,459,459,0.25006,-0.15009,0
-1.4377,-0.059914,1.3912,460,460,0.26256,-0.15009,0
-1.2813,-0.062744,1.5019,461,461,0.25007,-0.1626,0
-1.3152,-0.064624,1.562,462,462,0.26257,-0.1626,0
-1.7437,-0.052731,1.0685,463,463,0.27505,-0.12508,0
-1.7803,-0.054085,1.1107,464,464,0.28755,-0.12508,0
-1.6091,-0.057218,1.2577,465,465,0.27506,-0.13759,0
-1.6433,-0.058639,1.3039,466,466,0.28756,-0.13759,0
-2.0308,-0.044246,0.66518,467,467,0.27504,-0.10006,0
-2.072,-0.04544,0.69872,468,468,0.28754,-0.10006,0
-1.8872,-0.048489,0.86683,469,469,0.27505,-0.11257,0
-1.9262,-0.049762,0.90469,470,470,0.28755,-0.11257,0
-1.6592,-0.049547,0.9761,471,471,0.25005,-0.12507,0
-1.7015,-0.051139,1.0223,472,472,0.26255,-0.12508,0
-1.5301,-0.053835,1.1558,473,473,0.25006,-0.13758,0
-1.5696,-0.055527,1.2067,474,474,0.26256,-0.13758,0
-1.9357,-0.041479,0.5926,475,475,0.25004,-0.10006,0
-1.9832,-0.042862,0.62889,476,476,0.26254,-0.10006,0
-1.7975,-0.045513,0.78435,477,477,0.25005,-0.11257,0
-1.8424,-0.047001,0.82559,478,478,0.26255,-0.11257,0
-1.0904,-0.062568,1.5266,479,479,0.22507,-0.1751,0
-0.88294,-0.072091,1.8108,480,480,0.22508,-0.20011,0
-1.126,-0.064966,1.5974,481,481,0.23757,-0.1751,0
-0.98666,-0.06733,1.6687,482,482,0.22508,-0.18761,0
-0.91227,-0.074797,1.8913,483,483,0.23758,-0.20012,0
-1.0191,-0.069882,1.7444,484,484,0.23758,-0.18761,0
-1.317,-0.053901,1.2145,485,485,0.22506,-0.15008,0
-1.359,-0.056012,1.275,486,486,0.23756,-0.15009,0
-1.2037,-0.058235,1.3705,487,487,0.22507,-0.16259,0
-1.2425,-0.060489,1.4362,488,488,0.23757,-0.16259,0
-1.05,-0.059761,1.4501,489,489,0.21257,-0.1751,0
-0.84968,-0.068823,1.7231,490,490,0.21258,-0.20011,0
-0.94983,-0.064292,1.5866,491,491,0.21258,-0.1876,0
-1.2692,-0.051482,1.1499,492,492,0.21256,-0.15008,0
-1.1596,-0.055621,1.3,493,493,0.21257,-0.16259,0
-1.5626,-0.04587,0.87689,494,494,0.22505,-0.12507,0
-1.6109,-0.047709,0.92649,495,495,0.23755,-0.12507,0
-1.4398,-0.049885,1.0457,496,496,0.22506,-0.13758,0
-1.4849,-0.05186,1.1007,497,497,0.23756,-0.13758,0
-1.8269,-0.038325,0.51586,498,498,0.22504,-0.10006,0
-1.8813,-0.039902,0.55423,499,499,0.23754,-0.10006,0
-1.6947,-0.042098,0.69637,500,500,0.22505,-0.11256,0
-1.7461,-0.043805,0.74036,501,501,0.23755,-0.11257,0
-1.5076,-0.043795,0.8247,502,502,0.21255,-0.12507,0
-1.3884,-0.047638,0.9873,503,503,0.21256,-0.13758,0
-1.765,-0.036565,0.4763,504,504,0.21254,-0.10006,0
-1.6363,-0.04018,0.6505,505,505,0.21255,-0.11256,0
-2.3345,-0.03615,0.23977,506,506,0.27503,-0.075047,0
-2.3802,-0.03717,0.2644,507,507,0.28753,-0.075048,0
-2.1827,-0.040198,0.45248,508,508,0.27504,-0.087554,0
-2.2261,-0.041305,0.48156,509,509,0.28754,-0.087556,0
-2.6535,-0.028364,-0.20505,510,510,0.27502,-0.050031,0
-2.7031,-0.029205,-0.18945,511,511,0.28752,-0.050032,0
-2.494,-0.032257,0.017362,512,512,0.27503,-0.062539,0
-2.5417,-0.033187,0.037475,513,513,0.28753,-0.06254,0
-2.2295,-0.033805,0.18739,514,514,0.25003,-0.075045,0
-2.282,-0.034977,0.21358,515,515,0.26253,-0.075046,0
-2.0826,-0.037642,0.38999,516,516,0.25004,-0.087552,0
-2.1326,-0.03892,0.42124,517,517,0.26254,-0.087553,0
-2.5394,-0.026441,-0.23718,518,518,0.25002,-0.05003,0
-2.5965,-0.027402,-0.22111,519,519,0.26252,-0.05003,0
-2.3845,-0.030123,-0.024893,520,520,0.25003,-0.062537,0
-2.4393,-0.03119,-0.0037655,521,521,0.26253,-0.062538,0
-2.9858,-0.020824,-0.66659,522,522,0.27501,-0.025016,0
-3.0391,-0.021482,-0.66002,523,523,0.28751,-0.025016,0
-2.8197,-0.024594,-0.43582,524,524,0.27502,-0.037523,0
-2.8711,-0.025343,-0.42474,525,525,0.28752,-0.037524,0
-3.3293,-0.013478,-1.1421,526,526,0.275,0,0
-3.3857,-0.013951,-1.1445,527,527,0.2875,0,0
-3.1576,-0.017151,-0.90434,528,528,0.27501,-0.012508,0
-3.2124,-0.017716,-0.90224,529,529,0.28751,-0.012508,0
-2.8638,-0.019319,-0.6787,530,530,0.25001,-0.025015,0
-2.9248,-0.020072,-0.67265,531,531,0.26251,-0.025015,0
-2.7016,-0.02288,-0.45794,532,532,0.25002,-0.037522,0
-2.7606,-0.023737,-0.44688,533,533,0.26252,-0.037523,0
-3.2007,-0.012386,-1.1346,534,534,0.25,0,0
-3.265,-0.012932,-1.1384,535,535,0.2625,0,0
-3.0322,-0.015852,-0.90666,536,536,0.25001,-0.012507,0
-3.0949,-0.016502,-0.9055,537,537,0.26251,-0.012508,0
-2.1095,-0.031156,0.13332,538,538,0.22503,-0.075042,0
-2.1695,-0.03248,0.16036,539,539,0.23753,-0.075044,0
-1.9682,-0.034741,0.32459,540,540,0.22504,-0.08755,0
-2.0254,-0.036191,0.35729,541,541,0.23754,-0.087551,0
-2.4093,-0.024279,-0.26877,542,542,0.22502,-0.050028,0
-2.4744,-0.02536,-0.25297,543,543,0.23752,-0.050029,0
-2.2594,-0.027718,-0.067725,544,544,0.22503,-0.062535,0
-2.3219,-0.02892,-0.046309,545,545,0.23753,-0.062536,0
-2.0411,-0.029689,0.10639,546,546,0.21253,-0.075041,0
-1.903,-0.033127,0.29134,547,547,0.21254,-0.087548,0
-2.3353,-0.023088,-0.28335,548,548,0.21252,-0.050028,0
-2.1882,-0.026389,-0.08848,549,549,0.21253,-0.062535,0
-2.7251,-0.017629,-0.68836,550,550,0.22501,-0.025014,0
-2.7945,-0.018474,-0.68353,551,551,0.23751,-0.025015,0
-2.5672,-0.020954,-0.47857,552,552,0.22502,-0.037521,0
-2.6344,-0.021917,-0.46825,553,553,0.23752,-0.037522,0
-3.0549,-0.011152,-1.1231,554,554,0.225,0,0
-3.1278,-0.011769,-1.1289,555,555,0.2375,0,0
-2.89,-0.014391,-0.90575,556,556,0.22501,-0.012507,0
-2.9611,-0.015121,-0.90621,557,557,0.23751,-0.012507,0
-2.6465,-0.016699,-0.69104,558,558,0.21251,-0.025014,0
-2.4909,-0.019894,-0.48719,559,559,0.21251,-0.037521,0
-2.9727,-0.010471,-1.1145,560,560,0.2125,0,0
-2.8096,-0.013585,-0.90278,561,561,0.2125,-0.012507,0
-1.1574,-0.09249,2.6047,562,562,0.6,-0.19998,0
-1.4233,-0.08227,2.2384,563,563,0.6,-0.17498,0
-1.443,-0.083646,2.2881,564,564,0.57501,-0.175,0
-1.1735,-0.094133,2.6601,565,565,0.57501,-0.2,0
-1.2904,-0.08738,2.4215,566,566,0.6,-0.18748,0
-1.4332,-0.082958,2.2632,567,567,0.5875,-0.17499,0
-1.3083,-0.088889,2.4741,568,568,0.57501,-0.1875,0
-1.1655,-0.093311,2.6324,569,569,0.5875,-0.19999,0
-1.2993,-0.088135,2.4478,570,570,0.5875,-0.18749,0
-1.7093,-0.072224,1.8336,571,571,0.6,-0.14999,0
-1.7326,-0.073416,1.8772,572,572,0.57501,-0.15,0
-1.5663,-0.077247,2.036,573,573,0.6,-0.16249,0
-1.721,-0.07282,1.8554,574,574,0.5875,-0.14999,0
-1.5878,-0.078531,2.0827,575,575,0.57501,-0.1625,0
-1.5771,-0.077889,2.0593,576,576,0.5875,-0.16249,0
-1.4568,-0.084753,2.3243,577,577,0.55002,-0.17502,0
-1.1847,-0.095559,2.7007,578,578,0.55002,-0.20002,0
-1.4499,-0.084199,2.3062,579,579,0.56251,-0.17501,0
-1.3208,-0.090156,2.5125,580,580,0.55002,-0.18752,0
-1.1791,-0.094846,2.6804,581,581,0.56251,-0.20001,0
-1.3145,-0.089523,2.4933,582,582,0.56251,-0.18751,0
-1.749,-0.074327,1.9089,583,583,0.55002,-0.15002,0
-1.7408,-0.073872,1.8931,584,584,0.56251,-0.15001,0
-1.6029,-0.07954,2.1166,585,585,0.55002,-0.16252,0
-1.5954,-0.079035,2.0996,586,586,0.56251,-0.16251,0
-2.0138,-0.062418,1.3953,587,587,0.6,-0.12499,0
-2.0409,-0.063462,1.4325,588,588,0.57501,-0.125,0
-1.8616,-0.067321,1.6145,589,589,0.6,-0.13749,0
-2.0274,-0.06294,1.4139,590,590,0.5875,-0.125,0
-1.8868,-0.068439,1.6549,591,591,0.57501,-0.1375,0
-1.8742,-0.06788,1.6347,592,592,0.5875,-0.1375,0
-2.3353,-0.05287,0.92801,593,593,0.6,-0.099991,0
-2.366,-0.053776,0.95822,594,594,0.575,-0.1,0
-2.1746,-0.057644,1.1617,595,595,0.6,-0.11249,0
-2.3507,-0.053323,0.94312,596,596,0.5875,-0.099996,0
-2.2034,-0.058619,1.1953,597,597,0.575,-0.1125,0
-2.189,-0.058132,1.1785,598,598,0.5875,-0.1125,0
-2.0599,-0.064233,1.4593,599,599,0.55001,-0.12502,0
-2.0504,-0.063848,1.4459,600,600,0.56251,-0.12501,0
-1.9045,-0.06928,1.6841,601,601,0.55001,-0.13752,0
-1.8956,-0.06886,1.6695,602,602,0.56251,-0.13751,0
-2.3876,-0.054433,0.98008,603,603,0.55001,-0.10001,0
-2.3768,-0.054105,0.96915,604,604,0.56251,-0.10001,0
-2.2238,-0.059333,1.2197,605,605,0.55001,-0.11251,0
-2.2136,-0.058976,1.2075,606,606,0.56251,-0.11251,0
-1.4649,-0.085484,2.3465,607,607,0.52503,-0.17504,0
-1.1913,-0.096551,2.7257,608,608,0.52503,-0.20005,0
-1.4609,-0.085118,2.3354,609,609,0.53752,-0.17503,0
-1.3281,-0.091018,2.5361,610,610,0.52503,-0.18754,0
-1.188,-0.096055,2.7132,611,611,0.53753,-0.20004,0
-1.3244,-0.090587,2.5243,612,612,0.53752,-0.18753,0
-1.7587,-0.074907,1.9282,613,613,0.52502,-0.15003,0
-1.7539,-0.074617,1.9186,614,614,0.53752,-0.15003,0
-1.6118,-0.080195,2.1374,615,615,0.52503,-0.16254,0
-1.6074,-0.079868,2.127,616,616,0.53752,-0.16253,0
-1.4675,-0.08575,2.3542,617,617,0.50004,-0.17506,0
-1.1933,-0.096918,2.7345,618,618,0.50004,-0.20007,0
-1.4662,-0.085617,2.3503,619,619,0.51253,-0.17505,0
-1.3304,-0.091334,2.5444,620,620,0.50004,-0.18756,0
-1.1923,-0.096734,2.7301,621,621,0.51254,-0.20006,0
-1.3292,-0.091176,2.5402,622,622,0.51254,-0.18755,0
-1.7618,-0.075113,1.935,623,623,0.50003,-0.15005,0
-1.7603,-0.07501,1.9316,624,624,0.51253,-0.15004,0
-1.6146,-0.080431,2.1446,625,625,0.50004,-0.16255,0
-1.6132,-0.080313,2.141,626,626,0.51253,-0.16255,0
-2.0712,-0.064713,1.4757,627,627,0.52502,-0.12503,0
-2.0655,-0.064473,1.4675,628,628,0.53752,-0.12502,0
-1.915,-0.06981,1.702,629,629,0.52502,-0.13753,0
-1.9097,-0.069545,1.693,630,630,0.53752,-0.13752,0
-2.4005,-0.054835,0.99341,631,631,0.52502,-0.10002,0
-2.3941,-0.054634,0.98674,632,632,0.53751,-0.10002,0
-2.2358,-0.059774,1.2346,633,633,0.52502,-0.11253,0
-2.2298,-0.059554,1.2271,634,634,0.53751,-0.11252,0
-2.0748,-0.064882,1.4815,635,635,0.50003,-0.12504,0
-2.073,-0.064797,1.4786,636,636,0.51252,-0.12504,0
-1.9183,-0.069997,1.7082,637,637,0.50003,-0.13755,0
-1.9166,-0.069904,1.7051,638,638,0.51253,-0.13754,0
-2.4046,-0.054975,0.99807,639,639,0.50002,-0.10003,0
-2.4026,-0.054905,0.99574,640,640,0.51252,-0.10003,0
-2.2397,-0.059928,1.2398,641,641,0.50002,-0.11254,0
-2.2378,-0.059851,1.2372,642,642,0.51252,-0.11253,0
-2.6719,-0.043569,0.43574,643,643,0.6,-0.074993,0
-2.7061,-0.044336,0.45868,644,644,0.575,-0.075001,0
-2.5036,-0.048219,0.68188,645,645,0.6,-0.087492,0
-2.689,-0.043952,0.44721,646,646,0.5875,-0.074997,0
-2.536,-0.049056,0.70845,647,647,0.575,-0.087501,0
-2.5198,-0.048638,0.69516,648,648,0.5875,-0.087497,0
-3.0214,-0.034487,-0.077665,649,649,0.6,-0.049996,0
-3.059,-0.035113,-0.062269,650,650,0.575,-0.050001,0
-2.8466,-0.039028,0.17904,651,651,0.6,-0.062494,0
-3.0402,-0.0348,-0.069967,652,652,0.5875,-0.049998,0
-2.8825,-0.039725,0.19821,653,653,0.575,-0.062501,0
-2.8646,-0.039376,0.18862,654,654,0.5875,-0.062498,0
-2.7302,-0.044887,0.4753,655,655,0.55001,-0.075009,0
-2.7182,-0.044612,0.46699,656,656,0.56251,-0.075005,0
-2.5589,-0.04966,0.72769,657,657,0.55001,-0.087511,0
-2.5475,-0.049358,0.71807,658,658,0.56251,-0.087506,0
-3.0856,-0.035558,-0.051084,659,659,0.55001,-0.050006,0
-3.0723,-0.035335,-0.056677,660,660,0.5625,-0.050003,0
-2.9079,-0.040222,0.21211,661,661,0.55001,-0.062508,0
-2.8952,-0.039973,0.20516,662,662,0.5625,-0.062504,0
-3.3817,-0.025591,-0.60862,663,663,0.6,-0.024998,0
-3.4224,-0.026068,-0.60097,664,664,0.575,-0.025,0
-3.2015,-0.030039,-0.34314,665,665,0.6,-0.037497,0
-3.4021,-0.02583,-0.60479,666,666,0.5875,-0.024999,0
-3.2407,-0.03059,-0.33162,667,667,0.575,-0.037501,0
-3.2211,-0.030315,-0.33738,668,668,0.5875,-0.037499,0
-3.7502,-0.016843,-1.1537,669,669,0.6,0,0
-3.794,-0.017163,-1.1539,670,670,0.575,0,0
-3.566,-0.021217,-0.88115,671,671,0.6,-0.012499,0
-3.7721,-0.017003,-1.1538,672,672,0.5875,0,0
-3.6082,-0.021616,-0.87745,673,673,0.575,-0.0125,0
-3.5871,-0.021416,-0.8793,674,674,0.5875,-0.0125,0
-3.4514,-0.026405,-0.59537,675,675,0.55,-0.025003,0
-3.4369,-0.026237,-0.59817,676,676,0.5625,-0.025002,0
-3.2685,-0.030981,-0.32323,677,677,0.55,-0.037505,0
-3.2546,-0.030786,-0.32742,678,678,0.5625,-0.037503,0
-3.825,-0.017386,-1.154,679,679,0.55,0,0
-3.8095,-0.017275,-1.154,680,680,0.5625,0,0
-3.6382,-0.021896,-0.8747,681,681,0.55,-0.012502,0
-3.6232,-0.021756,-0.87608,682,682,0.5625,-0.012501,0
-2.7446,-0.045221,0.48544,683,683,0.52501,-0.075017,0
-2.7374,-0.045054,0.48037,684,684,0.53751,-0.075013,0
-2.5725,-0.050028,0.73942,685,685,0.52501,-0.08752,0
-2.5657,-0.049844,0.73356,686,686,0.53751,-0.087515,0
-3.1014,-0.035826,-0.04424,687,687,0.52501,-0.050011,0
-3.0935,-0.035692,-0.047662,688,688,0.53751,-0.050009,0
-2.923,-0.040523,0.2206,689,689,0.52501,-0.062514,0
-2.9155,-0.040373,0.21635,690,690,0.53751,-0.062511,0
-2.7493,-0.045337,0.48901,691,691,0.50002,-0.075025,0
-2.747,-0.045279,0.48722,692,692,0.51251,-0.075021,0
-2.577,-0.050156,0.74354,693,693,0.50002,-0.087529,0
-2.5748,-0.050092,0.74148,694,694,0.51252,-0.087525,0
-3.1066,-0.035918,-0.041817,695,695,0.50001,-0.050017,0
-3.104,-0.035872,-0.043029,696,696,0.51251,-0.050014,0
-2.928,-0.040627,0.22359,697,697,0.50001,-0.062521,0
-2.9255,-0.040575,0.2221,698,698,0.51251,-0.062518,0
-3.4686,-0.026606,-0.59192,699,699,0.525,-0.025006,0
-3.46,-0.026506,-0.59365,700,700,0.5375,-0.025004,0
-3.285,-0.031216,-0.31808,701,701,0.52501,-0.037509,0
-3.2767,-0.031099,-0.32065,702,702,0.5375,-0.037507,0
-3.8436,-0.017519,-1.154,703,703,0.525,0,0
-3.8343,-0.017453,-1.154,704,704,0.5375,0,0
-3.6561,-0.022063,-0.87298,705,705,0.525,-0.012503,0
-3.6471,-0.021979,-0.87384,706,706,0.5375,-0.012502,0
-3.4743,-0.026675,-0.59067,707,707,0.50001,-0.025008,0
-3.4715,-0.026641,-0.5913,708,708,0.5125,-0.025007,0
-3.2905,-0.031297,-0.31624,709,709,0.50001,-0.037513,0
-3.2877,-0.031256,-0.31716,710,710,0.51251,-0.037511,0
-3.8497,-0.017564,-1.154,711,711,0.5,0,0
-3.8467,-0.017541,-1.154,712,712,0.5125,0,0
-3.662,-0.022119,-0.87234,713,713,0.5,-0.012504,0
-3.6591,-0.022091,-0.87266,714,714,0.5125,-0.012504,0
-1.4645,-0.085512,2.3473,715,715,0.47505,-0.17508,0
-1.1908,-0.096585,2.7266,716,716,0.47506,-0.20009,0
-1.466,-0.085631,2.3508,717,717,0.48754,-0.17507,0
-1.3276,-0.091048,2.537,718,718,0.47505,-0.18758,0
-1.1921,-0.096751,2.7306,719,719,0.48755,-0.20008,0
-1.329,-0.091191,2.5407,720,720,0.48755,-0.18757,0
-1.7583,-0.07493,1.929,721,721,0.47504,-0.15007,0
-1.7601,-0.075021,1.932,722,722,0.48754,-0.15006,0
-1.6114,-0.080221,2.1382,723,723,0.47505,-0.16257,0
-1.613,-0.080326,2.1414,724,724,0.48754,-0.16256,0
-1.4559,-0.084807,2.326,725,725,0.45006,-0.1751,0
-1.1838,-0.095625,2.7025,726,726,0.45007,-0.20011,0
-1.4602,-0.085159,2.3367,727,727,0.46255,-0.17509,0
-1.3198,-0.090216,2.5142,728,728,0.45006,-0.1876,0
-1.1873,-0.096105,2.7146,729,729,0.46256,-0.2001,0
-1.3237,-0.090632,2.5256,730,730,0.46256,-0.18759,0
-1.7482,-0.074372,1.9105,731,731,0.45005,-0.15008,0
-1.7533,-0.074651,1.9198,732,732,0.46255,-0.15007,0
-1.6021,-0.079589,2.1183,733,733,0.45005,-0.16259,0
-1.6067,-0.079905,2.1282,734,734,0.46255,-0.16258,0
-2.0708,-0.064732,1.4764,735,735,0.47503,-0.12506,0
-2.0728,-0.064807,1.479,736,736,0.48753,-0.12505,0
-1.9146,-0.069831,1.7027,737,737,0.47504,-0.13756,0
-1.9164,-0.069914,1.7055,738,738,0.48753,-0.13755,0
-2.4002,-0.05485,0.99403,739,739,0.47503,-0.10004,0
-2.4024,-0.054913,0.99605,740,740,0.48752,-0.10004,0
-2.2355,-0.059791,1.2352,741,741,0.47503,-0.11255,0
-2.2376,-0.05986,1.2375,742,742,0.48753,-0.11254,0
-2.0592,-0.064271,1.4608,743,743,0.45004,-0.12507,0
-2.065,-0.064501,1.4686,744,744,0.46254,-0.12506,0
-1.9037,-0.069321,1.6856,745,745,0.45005,-0.13758,0
-1.9091,-0.069576,1.6942,746,746,0.46254,-0.13757,0
-2.387,-0.054463,0.98132,747,747,0.45003,-0.10005,0
-2.3936,-0.054657,0.98768,748,748,0.46253,-0.10005,0
-2.2231,-0.059367,1.221,749,749,0.45004,-0.11256,0
-2.2293,-0.059579,1.2281,750,750,0.46253,-0.11256,0
-1.4417,-0.083725,2.2906,751,751,0.42507,-0.17511,0
-1.1721,-0.094226,2.6627,752,752,0.42508,-0.20013,0
-1.4488,-0.084266,2.3083,753,753,0.43756,-0.1751,0
-1.3069,-0.088976,2.4767,754,754,0.42507,-0.18762,0
-1.1779,-0.094926,2.6826,755,755,0.43757,-0.20012,0
-1.3134,-0.089596,2.4955,756,756,0.43757,-0.18761,0
-1.7314,-0.073483,1.8796,757,757,0.42506,-0.1501,0
-1.7398,-0.073927,1.895,758,758,0.43756,-0.15009,0
-1.5865,-0.078604,2.0851,759,759,0.42506,-0.16261,0
-1.5943,-0.079097,2.1017,760,760,0.43756,-0.1626,0
-1.4316,-0.083049,2.2661,761,761,0.41257,-0.17512,0
-1.1638,-0.093418,2.6354,762,762,0.41259,-0.20014,0
-1.2977,-0.088233,2.4508,763,763,0.41258,-0.18763,0
-1.7195,-0.072897,1.8581,764,764,0.41256,-0.15011,0
-1.5756,-0.077973,2.0621,765,765,0.41257,-0.16261,0
-2.0398,-0.063517,1.4346,766,766,0.42505,-0.12508,0
-2.0495,-0.063894,1.4477,767,767,0.43755,-0.12507,0
-1.8856,-0.0685,1.6571,768,768,0.42505,-0.13759,0
-1.8946,-0.068911,1.6714,769,769,0.43755,-0.13758,0
-2.365,-0.053821,0.96005,770,770,0.42504,-0.10007,0
-2.376,-0.054142,0.97069,771,771,0.43754,-0.10006,0
-2.2024,-0.058669,1.1973,772,772,0.42504,-0.11257,0
-2.2127,-0.059018,1.2092,773,773,0.43754,-0.11257,0
-2.0261,-0.063004,1.4163,774,774,0.41255,-0.12509,0
-1.8728,-0.06795,1.6372,775,775,0.41256,-0.1376,0
-2.3496,-0.053375,0.94524,776,776,0.41254,-0.10007,0
-2.1878,-0.058189,1.1808,777,777,0.41255,-0.11258,0
-2.7444,-0.045233,0.48596,778,778,0.47502,-0.075033,0
-2.7468,-0.045285,0.48748,779,779,0.48752,-0.075029,0
-2.5723,-0.050042,0.73999,780,780,0.47502,-0.087539,0
-2.5746,-0.050099,0.74177,781,781,0.48752,-0.087534,0
-3.1013,-0.035835,-0.043843,782,782,0.47501,-0.050022,0
-3.104,-0.035876,-0.04283,783,783,0.48751,-0.050019,0
-2.9228,-0.040534,0.22106,784,784,0.47502,-0.062528,0
-2.9254,-0.040581,0.22233,785,785,0.48752,-0.062524,0
-2.7297,-0.044911,0.47632,786,786,0.45003,-0.075041,0
-2.737,-0.045072,0.48114,787,787,0.46252,-0.075037,0
-2.5584,-0.049687,0.72882,788,788,0.45003,-0.087548,0
-2.5653,-0.049864,0.73441,789,789,0.46253,-0.087543,0
-3.0852,-0.035576,-0.050295,790,790,0.45002,-0.050027,0
-3.0932,-0.035705,-0.047069,791,791,0.46252,-0.050025,0
-2.9075,-0.040243,0.21301,792,792,0.45002,-0.062534,0
-2.9151,-0.040388,0.21704,793,793,0.46252,-0.062531,0
-3.4685,-0.026613,-0.59165,794,794,0.47501,-0.025011,0
-3.4714,-0.026644,-0.59116,795,795,0.48751,-0.02501,0
-3.2849,-0.031224,-0.31774,796,796,0.47501,-0.037517,0
-3.2877,-0.03126,-0.31699,797,797,0.48751,-0.037515,0
-3.8435,-0.017522,-1.1539,798,798,0.475,0,0
-3.8466,-0.017543,-1.154,799,799,0.4875,0,0
-3.656,-0.022067,-0.87278,800,800,0.475,-0.012506,0
-3.659,-0.022093,-0.87256,801,801,0.4875,-0.012505,0
-3.4511,-0.026417,-0.59483,802,802,0.45001,-0.025014,0
-3.4598,-0.026515,-0.59324,803,803,0.46251,-0.025012,0
-3.2682,-0.030996,-0.32256,804,804,0.45001,-0.03752,0
-3.2765,-0.03111,-0.32015,805,805,0.46251,-0.037519,0
-3.8249,-0.017394,-1.1537,806,806,0.45,0,0
-3.8342,-0.017458,-1.1538,807,807,0.4625,0,0
-3.638,-0.021906,-0.87429,808,808,0.45,-0.012507,0
-3.647,-0.021986,-0.87353,809,809,0.4625,-0.012506,0
-2.7053,-0.044371,0.4602,810,810,0.42503,-0.075049,0
-2.7175,-0.044641,0.46826,811,811,0.43753,-0.075045,0
-2.5352,-0.049096,0.71013,812,812,0.42503,-0.087557,0
-2.5468,-0.049391,0.71947,813,813,0.43753,-0.087552,0
-3.0584,-0.035139,-0.061103,814,814,0.42502,-0.050033,0
-3.0718,-0.035357,-0.055699,815,815,0.43752,-0.05003,0
-2.8819,-0.039755,0.19955,816,816,0.42502,-0.062541,0
-2.8947,-0.039999,0.20628,817,817,0.43752,-0.062537,0
-2.6881,-0.043993,0.44896,818,818,0.41253,-0.075053,0
-2.5188,-0.048684,0.6971,819,819,0.41254,-0.087562,0
-3.0395,-0.03483,-0.068622,820,820,0.41252,-0.050035,0
-2.8638,-0.039411,0.19017,821,821,0.41253,-0.062544,0
-3.4221,-0.026086,-0.60017,822,822,0.42501,-0.025016,0
-3.4366,-0.026252,-0.5975,823,823,0.43751,-0.025015,0
-3.2403,-0.030613,-0.33064,824,824,0.42501,-0.037524,0
-3.2542,-0.030804,-0.3266,825,825,0.43751,-0.037522,0
-3.7938,-0.017174,-1.1535,826,826,0.425,0,0
-3.8094,-0.017284,-1.1536,827,827,0.4375,0,0
-3.608,-0.02163,-0.87684,828,828,0.425,-0.012508,0
